tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,2697,0,live,GJA1,"AVSD3, CMDR, CX43, EKVP, EKVP3, GJAL, HLHS1, HSS, ODDD, PPKCA",gap junction protein alpha 1,"gap junction alpha-1 protein|connexin-43|gap junction 43 kDa heart protein|gap junction protein, alpha 1, 43kDa",6q22.31,6,NC_000006.12,121435646,121449727,plus,2,121014
9606,Homo sapiens,406947,0,live,MIR155,"MIRN155, miRNA155, mir-155",microRNA 155,hsa-mir-155,21q21.3,21,NC_000021.9,25573980,25574044,plus,1,609337
9606,Homo sapiens,3486,0,live,IGFBP3,"BP-53, IBP3",insulin like growth factor binding protein 3,insulin-like growth factor-binding protein 3|IBP-3|IGF-binding protein 3|IGFBP-3|acid stable subunit of the 140 K IGF complex|binding protein 29|binding protein 53|growth hormone-dependent binding protein,7p12.3,7,NC_000007.14,45912245,45921272,minus,5,146732
9606,Homo sapiens,56729,0,live,RETN,"ADSF, FIZZ31, RSTN, XCP1, RETN",resistin,resistin|C/EBP-epsilon regulated myeloid-specific secreted cysteine-rich protein precursor 1|adipose tissue-specific secretory factor|c/EBP-epsilon-regulated myeloid-specific secreted cysteine-rich protein|cysteine-rich secreted protein A12-alpha-like 2|cysteine-rich secreted protein FIZZ3|found in inflammatory zone 3|resistin delta2,19p13.2,19,NC_000019.10,7669049,7670455,plus,4,605565
9606,Homo sapiens,3953,0,live,LEPR,"CD295, LEP-RD, OB-R, OBR, LEPR",leptin receptor,leptin receptor|OB receptor|huB219,1p31.3,1,NC_000001.11,65420652,65641559,plus,24,601007
9606,Homo sapiens,3481,0,live,IGF2,"C11orf43, GRDF, IGF-II, PP9974",insulin like growth factor 2,insulin-like growth factor II|T3M-11-derived growth factor|insulin-like growth factor 2 (somatomedin A)|insulin-like growth factor type 2|preptin,11p15.5,11,NC_000011.10,2129112,2149603,minus,9,147470
9606,Homo sapiens,1869,0,live,E2F1,"E2F-1, RBAP1, RBBP3, RBP3",E2F transcription factor 1,transcription factor E2F1|PBR3|PRB-binding protein E2F-1|RBAP-1|RBBP-3|retinoblastoma-associated protein 1|retinoblastoma-binding protein 3,20q11.22,20,NC_000020.11,33675477,33686385,minus,7,189971
9606,Homo sapiens,2263,0,live,FGFR2,"BBDS, BEK, BFR-1, CD332, CEK3, CFD1, ECT1, JWS, K-SAM, KGFR, TK14, TK25",fibroblast growth factor receptor 2,"fibroblast growth factor receptor 2|BEK fibroblast growth factor receptor|bacteria-expressed kinase|keratinocyte growth factor receptor|protein tyrosine kinase, receptor like 14",10q26.13,10,NC_000010.11,121478330,121598458,minus,24,176943
9606,Homo sapiens,10891,0,live,PPARGC1A,"LEM6, PGC-1(alpha), PGC-1alpha, PGC-1v, PGC1, PGC1A, PPARGC1",PPARG coactivator 1 alpha,peroxisome proliferator-activated receptor gamma coactivator 1-alpha|L-PGC-1alpha|PGC-1-alpha|PPAR gamma coactivator variant form|PPARGC-1-alpha|PPARgamma coactivator 1alpha|ligand effect modulator-6|peroxisome proliferator-activated receptor gamma coactivator 1 alpha transcript variant B4-3ext|peroxisome proliferator-activated receptor gamma coactivator 1 alpha transcript variant B4-8a|peroxisome proliferator-activated receptor gamma coactivator 1 alpha transcript variant B5-NT,4p15.2,4,NC_000004.12,23792021,24472905,minus,24,604517
9606,Homo sapiens,6513,0,live,SLC2A1,"CSE, DYT17, DYT18, DYT9, EIG12, GLUT, GLUT-1, GLUT1, GLUT1DS, HTLVR, PED, SDCHCN",solute carrier family 2 member 1,"solute carrier family 2, facilitated glucose transporter member 1|choreoathetosis/spasticity, episodic (paroxysmal choreoathetosis/spasticity)|glucose transporter type 1, erythrocyte/brain|hepG2 glucose transporter|human T-cell leukemia virus (I and II) receptor|receptor for HTLV-1 and HTLV-2|solute carrier family 2 (facilitated glucose transporter), member 1",1p34.2,1,NC_000001.11,42925375,42958868,minus,10,138140
9606,Homo sapiens,4968,0,live,OGG1,"HMMH, HOGG1, MUTM, OGH1",8-oxoguanine DNA glycosylase,N-glycosylase/DNA lyase|8-hydroxyguanine DNA glycosylase|AP lyase|DNA-apurinic or apyrimidinic site lyase|OGG1 type 1f,3p25.3,3,NC_000003.12,9749944,9788246,plus,11,601982
9606,Homo sapiens,8842,0,live,PROM1,"AC133, CD133, CORD12, MCDR2, MSTP061, PROML1, RP41, STGD4",prominin 1,prominin-1|antigen AC133|hProminin|hematopoietic stem cell antigen|prominin-like protein 1,4p15.32,4,NC_000004.12,15968226,16084059,minus,35,604365
9606,Homo sapiens,3309,0,live,HSPA5,"BIP, GRP78, HEL-S-89n, MIF2",heat shock protein family A (Hsp70) member 5,"endoplasmic reticulum chaperone BiP|78 kDa glucose-regulated protein|HSP70 family protein 5|binding-immunoglobulin protein|endoplasmic reticulum lumenal Ca(2+)-binding protein grp78|epididymis secretory sperm binding protein Li 89n|glucose-regulated protein, 78kDa|heat shock 70kDa protein 5 (glucose-regulated protein, 78kDa)|heat shock protein 70 family protein 5|heat shock protein family A member 5|immunoglobulin heavy chain-binding protein",9q33.3,9,NC_000009.12,125234853,125241343,minus,8,138120
9606,Homo sapiens,7098,0,live,TLR3,"CD283, IIAE2",toll like receptor 3,toll-like receptor 3,4q35.1,4,NC_000004.12,186069156,186088073,plus,5,603029
9606,Homo sapiens,5888,0,live,RAD51,"BRCC5, FANCR, HRAD51, HsRad51, HsT16930, MRMV2A, RECA, RAD51",RAD51 recombinase,"DNA repair protein RAD51 homolog 1|BRCA1/BRCA2-containing complex, subunit 5|RAD51 homolog A|RecA, E. coli, homolog of|RecA-like protein|recombination protein A",15q15.1,15,NC_000015.10,40694774,40732340,plus,13,179617
9606,Homo sapiens,682,0,live,BSG,"5F7, CD147, EMMPRIN, EMPRIN, OK, SLC7A11, TCSF",basigin (Ok blood group),basigin|OK blood group antigen|collagenase stimulatory factor|extracellular matrix metalloproteinase inducer|leukocyte activation antigen M6|tumor cell-derived collagenase stimulatory factor,19p13.3,19,NC_000019.10,571283,583493,plus,10,109480
9606,Homo sapiens,2261,0,live,FGFR3,"ACH, CD333, CEK2, HSFGFR3EX, JTK4",fibroblast growth factor receptor 3,fibroblast growth factor receptor 3|FGFR-3|fibroblast growth factor receptor 3 variant 4|fibroblast growth factor receptor 3-S|hydroxyaryl-protein kinase|tyrosine kinase JTK4,4p16.3,4,NC_000004.12,1793293,1808872,plus,19,134934
9606,Homo sapiens,196,0,live,AHR,"RP85, bHLHe76",aryl hydrocarbon receptor,aryl hydrocarbon receptor|AH-receptor|ah receptor|aromatic hydrocarbon receptor|class E basic helix-loop-helix protein 76,7p21.1,7,NC_000007.14,17298652,17346147,plus,11,600253
9606,Homo sapiens,5329,0,live,PLAUR,"CD87, U-PAR, UPAR, URKR","plasminogen activator, urokinase receptor",urokinase plasminogen activator surface receptor|monocyte activation antigen Mo3|u-plasminogen activator receptor form 2|urokinase-type plasminogen activator (uPA) receptor,19q13.31,19,NC_000019.10,43646095,43670346,minus,11,173391
9606,Homo sapiens,4088,0,live,SMAD3,"HSPC193, HsT17436, JV15-2, LDS1C, LDS3, MADH3",SMAD family member 3,"mothers against decapentaplegic homolog 3|MAD homolog 3|MAD, mothers against decapentaplegic homolog 3|SMA- and MAD-related protein 3|SMAD, mothers against DPP homolog 3|hMAD-3|hSMAD3|mad homolog JV15-2|mad protein homolog|mad3|mothers against DPP homolog 3",15q22.33,15,NC_000015.10,67065602,67195195,plus,13,603109
9606,Homo sapiens,10135,0,live,NAMPT,"1110035O14Rik, PBEF, PBEF1, VF, VISFATIN",nicotinamide phosphoribosyltransferase,nicotinamide phosphoribosyltransferase|NAmPRTase|pre-B cell-enhancing factor|pre-B-cell colony-enhancing factor 1,7q22.3,7,NC_000007.14,106248298,106284983,minus,11,608764
9606,Homo sapiens,7076,0,live,TIMP1,"CLGI, EPA, EPO, HCI, TIMP, TIMP-1",TIMP metallopeptidase inhibitor 1,metalloproteinase inhibitor 1|collagenase inhibitor|epididymis secretory sperm binding protein|erythroid potentiating activity|fibroblast collagenase inhibitor|tissue inhibitor of metalloproteinases 1,Xp11.3,X,NC_000023.11,47582408,47586789,plus,5,305370
9606,Homo sapiens,7291,0,live,TWIST1,"ACS3, BPES2, BPES3, CRS, CRS1, CSO, SCS, SWCOS, TWIST, bHLHa38",twist family bHLH transcription factor 1,twist-related protein 1|B-HLH DNA binding protein|H-twist|TWIST homolog of drosophila|class A basic helix-loop-helix protein 38|twist basic helix-loop-helix transcription factor 1|twist homolog 1,7p21.1,7,NC_000007.14,19113047,19117636,minus,4,601622
9606,Homo sapiens,7298,0,live,TYMS,"HST422, TMS, TS",thymidylate synthetase,thymidylate synthase|TSase,18p11.32,18,NC_000018.10,657653,673578,plus,8,188350
9606,Homo sapiens,11200,0,live,CHEK2,"CDS1, CHK2, HuCds1, LFS2, PP1425, RAD53, hCds1",checkpoint kinase 2,serine/threonine-protein kinase Chk2|CHK2 checkpoint homolog|cds1 homolog|checkpoint-like protein CHK2,22q12.1,22,NC_000022.11,28687743,28741866,minus,22,604373
9606,Homo sapiens,1586,0,live,CYP17A1,"CPT7, CYP17, P450C17, S17AH",cytochrome P450 family 17 subfamily A member 1,"steroid 17-alpha-hydroxylase/17,20 lyase|17-alpha-hydroxyprogesterone aldolase|CYPXVII|cytochrome P450 17A1|cytochrome P450, family 17, subfamily A, polypeptide 1|cytochrome P450, subfamily XVII (steroid 17-alpha-hydroxylase), adrenal hyperplasia|cytochrome P450-C17|cytochrome P450c17|cytochrome p450 XVIIA1|steroid 17-alpha-monooxygenase",10q24.32,10,NC_000010.11,102830531,102837413,minus,8,609300
9606,Homo sapiens,846,0,live,CASR,"CAR, EIG8, FHH, FIH, GPRC2A, HHC, HHC1, HYPOC1, NSHPT, PCAR1, hCasR",calcium sensing receptor,extracellular calcium-sensing receptor|parathyroid Ca(2+)-sensing receptor 1|parathyroid cell calcium-sensing receptor 1,3q13.33-q21.1,3,NC_000003.12,122183668,122291629,plus,11,601199
9606,Homo sapiens,6657,0,live,SOX2,"ANOP3, MCOPS3",SRY-box transcription factor 2,transcription factor SOX-2|SRY (sex determining region Y)-box 2|SRY-box 2|SRY-related HMG-box gene 2|sex determining region Y-box 2|transcription factor SOX2,3q26.33,3,NC_000003.12,181711925,181714436,plus,1,184429
9606,Homo sapiens,407040,0,live,MIR34A,"MIRN34A, miRNA34A, mir-34, mir-34a",microRNA 34a,hsa-mir-34a,1p36.22,1,NC_000001.11,9151668,9151777,minus,1,611172
9606,Homo sapiens,1545,0,live,CYP1B1,"ASGD6, CP1B, CYPIB1, GLC3A, P4501B1",cytochrome P450 family 1 subfamily B member 1,"cytochrome P450 1B1|aryl hydrocarbon hydroxylase|cytochrome P450, family 1, subfamily B, polypeptide 1|cytochrome P450, subfamily I (dioxin-inducible), polypeptide 1 (glaucoma 3, primary infantile)|dioxin-inducible cytochrome p450|flavoprotein-linked monooxygenase|hydroperoxy icosatetraenoate dehydratase|microsomal monooxygenase|xenobiotic monooxygenase",2p22.2,2,NC_000002.12,38067603,38076181,minus,3,601771
9606,Homo sapiens,1728,0,live,NQO1,"DHQU, DIA4, DTD, NMOR1, NMORI, QR1",NAD(P)H quinone dehydrogenase 1,"NAD(P)H dehydrogenase [quinone] 1|DT-diaphorase|NAD(P)H dehydrogenase, quinone 1|NAD(P)H:Quinone acceptor oxidoreductase type 1|NAD(P)H:menadione oxidoreductase 1|NAD(P)H:quinone oxidoreductase 1|NAD(P)H:quinone oxireductase|azoreductase|diaphorase (NADH/NADPH) (cytochrome b-5 reductase)|diaphorase-4|dioxin-inducible 1|menadione reductase|phylloquinone reductase|quinone reductase 1",16q22.1,16,NC_000016.10,69709401,69726560,minus,6,125860
9606,Homo sapiens,5295,0,live,PIK3R1,"AGM7, GRB1, IMD36, p85, p85-ALPHA",phosphoinositide-3-kinase regulatory subunit 1,"phosphatidylinositol 3-kinase regulatory subunit alpha|PI3-kinase subunit p85-alpha|PI3K regulatory subunit alpha|phosphatidylinositol 3-kinase 85 kDa regulatory subunit alpha|phosphatidylinositol 3-kinase, regulatory subunit, polypeptide 1 (p85 alpha)|phosphatidylinositol 3-kinase-associated p-85 alpha|phosphoinositide-3-kinase regulatory subunit alpha|phosphoinositide-3-kinase, regulatory subunit 1 (alpha)|ptdIns-3-kinase regulatory subunit alpha",5q13.1,5,NC_000005.10,68215737,68301821,plus,22,171833
9606,Homo sapiens,2308,0,live,FOXO1,"FKH1, FKHRA, FOXO1",forkhead box O1,"forkhead box protein O1|forkhead box protein O1A|forkhead, Drosophila, homolog of, in rhabdomyosarcoma",13q14.11,13,NC_000013.11,40555667,40666641,minus,5,136533
9606,Homo sapiens,5580,0,live,PRKCD,"ALPS3, CVID9, MAY1, PKCD, nPKC-delta",protein kinase C delta,protein kinase C delta type|protein kinase C delta VIII|tyrosine-protein kinase PRKCD,3p21.1,3,NC_000003.12,53161209,53192717,plus,22,176977
9606,Homo sapiens,648,0,live,BMI1,"FLVI2/BMI1, PCGF4, RNF51, flvi-2/bmi-1","BMI1 proto-oncogene, polycomb ring finger",polycomb complex protein BMI-1|B lymphoma Mo-MLV insertion region 1 homolog|BMI1 polycomb ring finger oncogene|BMI1 polycomb ring finger proto-oncogene|murine leukemia viral (bmi-1) oncogene homolog|polycomb group RING finger protein 4|polycomb group protein Bmi1|ring finger protein 51,10p12.2,10,NC_000010.11,22321099,22331484,plus,10,164831
9606,Homo sapiens,1116,0,live,CHI3L1,"ASRT7, CGP-39, GP-39, GP39, HC-gp39, HCGP-3P, YK-40, YKL-40, YKL40, YYL-40, hCGP-39",chitinase 3 like 1,chitinase-3-like protein 1|39 kDa synovial protein|cartilage glycoprotein 39|chitinase 3-like 1 (cartilage glycoprotein-39),1q32.1,1,NC_000001.11,203178931,203186704,minus,10,601525
9606,Homo sapiens,90865,0,live,IL33,"C9orf26, DVS27, IL1F11, NF-HEV, NFEHEV",interleukin 33,interleukin-33|DVS27-related protein|interleukin-1 family member 11|nuclear factor for high endothelial venules|nuclear factor from high endothelial venules,9p24.1,9,NC_000009.12,6214591,6257983,plus,11,608678
9606,Homo sapiens,4323,0,live,MMP14,"MMP-14, MMP-X1, MT-MMP, MT-MMP 1, MT1-MMP, MT1MMP, MTMMP1, WNCHRS",matrix metallopeptidase 14,matrix metalloproteinase-14|matrix metallopeptidase 14 (membrane-inserted)|membrane type 1 metalloprotease|membrane-type-1 matrix metalloproteinase,14q11.2,14,NC_000014.9,22836585,22847758,plus,10,600754
9606,Homo sapiens,2022,0,live,ENG,"END, HHT1, ORW1",endoglin,endoglin|CD105 antigen,9q34.11,9,NC_000009.12,127815012,127854773,minus,16,131195
9606,Homo sapiens,11186,0,live,RASSF1,"123F2, NORE2AA, RDA32, REH3P21, RASSF1",Ras association domain family member 1,ras association domain-containing protein 1|Ras association (RalGDS/AF-6) domain family member 1|WUGSC:H_LUCA12.5|cardiac-specific ras association domain family 1 protein|pancreas-specific ras association domain family 1 protein|tumor suppressor protein RDA32,3p21.31,3,NC_000003.12,50329786,50340936,minus,8,605082
9606,Homo sapiens,7052,0,live,TGM2,"TG(C), TGC",transglutaminase 2,"protein-glutamine gamma-glutamyltransferase 2|C polypeptide, protein-glutamine-gamma-glutamyltransferase|TGase C|TGase H|TGase-2|tissue transglutaminase|transglutaminase C|transglutaminase H",20q11.23,20,NC_000020.11,38127385,38166508,minus,14,190196
9606,Homo sapiens,23405,0,live,DICER1,"DCR1, Dicer, Dicer1e, GLOW, HERNA, K12H4.8-LIKE, MNG1, RMSE2","dicer 1, ribonuclease III","endoribonuclease Dicer|Dicer1, Dcr-1 homolog|dicer 1, double-stranded RNA-specific endoribonuclease|dicer 1, ribonuclease type III|helicase MOI|helicase with RNAse motif",14q32.13,14,NC_000014.9,95086228,95158263,minus,35,606241
9606,Homo sapiens,406937,0,live,MIR145,"MIRN145, miR-145, miRNA145",microRNA 145,hsa-mir-145,5q32,5,NC_000005.10,149430646,149430733,plus,1,611795
9606,Homo sapiens,7430,0,live,EZR,"CVIL, CVL, HEL-S-105, VIL2",ezrin,ezrin|cytovillin 2|epididymis secretory protein Li 105|p81|villin 2 (ezrin),6q25.3,6,NC_000006.12,158765744,158819368,minus,14,123900
9606,Homo sapiens,22943,0,live,DKK1,"DKK-1, SK",dickkopf WNT signaling pathway inhibitor 1,dickkopf-related protein 1|dickkopf 1 homolog|dickkopf-1 like|dickkopf-like protein 1,10q21.1,10,NC_000010.11,52314281,52317657,plus,4,605189
9606,Homo sapiens,6794,0,live,STK11,"LKB1, PJS, hLKB1",serine/threonine kinase 11,serine/threonine-protein kinase STK11|liver kinase B1|polarization-related protein LKB1|renal carcinoma antigen NY-REN-19|serine/threonine-protein kinase 11|serine/threonine-protein kinase LKB1,19p13.3,19,NC_000019.10,1205778,1228431,plus,10,602216
9606,Homo sapiens,4893,0,live,NRAS,"ALPS4, CMNS, N-ras, NCMS1, NS6, NRAS","NRAS proto-oncogene, GTPase",GTPase NRas|N-ras protein part 4|neuroblastoma RAS viral (v-ras) oncogene homolog|neuroblastoma RAS viral oncogene homolog|transforming protein N-Ras|v-ras neuroblastoma RAS viral oncogene homolog,1p13.2,1,NC_000001.11,114704469,114716771,minus,7,164790
9606,Homo sapiens,9518,0,live,GDF15,"GDF-15, MIC-1, MIC1, NAG-1, PDF, PLAB, PTGFB",growth differentiation factor 15,growth/differentiation factor 15|NRG-1|NSAID (nonsteroidal anti-inflammatory drug)-activated protein 1|NSAID-activated gene 1 protein|NSAID-regulated gene 1 protein|PTGF-beta|macrophage inhibitory cytokine 1|non-steroidal anti-inflammatory drug-activated gene-1|placental TGF-beta|placental bone morphogenetic protein|prostate differentiation factor,19p13.11,19,NC_000019.10,18382170,18389176,plus,3,605312
9606,Homo sapiens,6615,0,live,SNAI1,"SLUGH2, SNA, SNAH, SNAIL, SNAIL1, dJ710H13.1",snail family transcriptional repressor 1,zinc finger protein SNAI1|protein sna|protein snail homolog 1|snail 1 homolog|snail 1 zinc finger protein|snail family zinc finger 1|snail homolog 1,20q13.13,20,NC_000020.11,49982980,49988886,plus,3,604238
9606,Homo sapiens,285,0,live,ANGPT2,"AGPT2, ANG2",angiopoietin 2,angiopoietin-2|ANG-2|Tie2-ligand|angiopoietin-2B|angiopoietin-2a,8p23.1,8,NC_000008.11,6499632,6563420,minus,9,601922
9606,Homo sapiens,268,0,live,AMH,"MIF, MIS",anti-Mullerian hormone,muellerian-inhibiting factor|Mullerian inhibiting factor|Mullerian inhibiting substance|anti-Muellerian hormone|muellerian-inhibiting substance,19p13.3,19,NC_000019.10,2249323,2252073,plus,5,600957
9606,Homo sapiens,4160,0,live,MC4R,BMIQ20,melanocortin 4 receptor,melanocortin receptor 4|MC4-R,18q21.32,18,NC_000018.10,60371062,60372775,minus,1,155541
9606,Homo sapiens,4316,0,live,MMP7,"MMP-7, MPSL1, PUMP-1",matrix metallopeptidase 7,"matrilysin|matrin|matrix metallopeptidase 7 (matrilysin, uterine)|matrix metalloproteinase 7 (matrilysin, uterine)|matrix metalloproteinase-7|pump-1 protease|uterine matrilysin|uterine metalloproteinase",11q22.2,11,NC_000011.10,102520508,102530747,minus,6,178990
9606,Homo sapiens,7424,0,live,VEGFC,"Flt4-L, LMPH1D, LMPHM4, VRP",vascular endothelial growth factor C,vascular endothelial growth factor C|FLT4 ligand DHM|vascular endothelial growth factor-related protein,4q34.3,4,NC_000004.12,176683538,176792922,minus,7,601528
9606,Homo sapiens,7153,0,live,TOP2A,"TOP2, TP2A",DNA topoisomerase II alpha,"DNA topoisomerase 2-alpha|DNA gyrase|DNA topoisomerase (ATP-hydrolyzing)|DNA topoisomerase II, 170 kD|DNA topoisomerase II, alpha isozyme|topoisomerase (DNA) II alpha 170kDa",17q21.2,17,NC_000017.11,40388525,40417902,minus,36,126430
9606,Homo sapiens,133,0,live,ADM,"AM, PAMP",adrenomedullin,ADM|preproadrenomedullin|proadrenomedullin N-20 terminal peptide,11p15.4,11,NC_000011.10,10305073,10307397,plus,4,103275
9606,Homo sapiens,729230,0,live,CCR2,"CC-CKR-2, CCR-2A, CCR2B, CD192, CKR2, CKR2A, CKR2B, CMKBR2, MCP-1-R, CCR2",C-C motif chemokine receptor 2,C-C chemokine receptor type 2|MCP-1 receptor|chemokine (C-C motif) receptor 2|monocyte chemoattractant protein 1 receptor|monocyte chemotactic protein 1 receptor,3p21.31,3,NC_000003.12,46353744,46360940,plus,4,601267
9606,Homo sapiens,11315,0,live,PARK7,"DJ-1, DJ1, GATD2, HEL-S-67p",Parkinsonism associated deglycase,"protein/nucleic acid deglycase DJ-1|Parkinson disease (autosomal recessive, early onset) 7|epididymis secretory sperm binding protein Li 67p|maillard deglycase|oncogene DJ1|parkinson protein 7|protein DJ-1|protein deglycase DJ-1",1p36.23,1,NC_000001.11,7961654,7985505,plus,8,602533
9606,Homo sapiens,7046,0,live,TGFBR1,"AAT5, ACVRLK4, ALK-5, ALK5, ESS1, LDS1, LDS1A, LDS2A, MSSE, SKR4, TBR-i, TBRI, TGFR-1, tbetaR-I",transforming growth factor beta receptor 1,"TGF-beta receptor type-1|activin A receptor type II-like kinase, 53kDa|activin A receptor type II-like protein kinase of 53kD|activin receptor-like kinase 5|mutant transforming growth factor beta receptor I|serine/threonine-protein kinase receptor R4|transforming growth factor beta receptor I|transforming growth factor-beta receptor type I",9q22.33,9,NC_000009.12,99104038,99154192,plus,11,190181
9606,Homo sapiens,864,0,live,RUNX3,"AML2, CBFA3, PEBP2aC",RUNX family transcription factor 3,"runt-related transcription factor 3|CBF-alpha-3|PEA2 alpha C|PEBP2 alpha C|SL3-3 enhancer factor 1 alpha C subunit|SL3/AKV core-binding factor alpha C subunit|acute myeloid leukemia 2 protein|acute myeloid leukemia gene 2|core-binding factor subunit alpha-3|core-binding factor, runt domain, alpha subunit 3|oncogene AML-2|polyomavirus enhancer-binding protein 2 alpha C subunit|runt related transcription factor 3|transcription factor AML2",1p36.11,1,NC_000001.11,24899511,24965158,minus,7,600210
9606,Homo sapiens,5058,0,live,PAK1,"IDDMSSD, PAKalpha, alpha-PAK, p65-PAK",p21 (RAC1) activated kinase 1,"serine/threonine-protein kinase PAK 1|STE20 homolog, yeast|p21 protein (Cdc42/Rac)-activated kinase 1|p21/Cdc42/Rac1-activated kinase 1 (STE20 homolog, yeast)|p21/Cdc42/Rac1-activated kinase 1 (yeast Ste20-related)",11q13.5-q14.1,11,NC_000011.10,77322017,77514957,minus,26,602590
9606,Homo sapiens,6662,0,live,SOX9,"CMD1, CMPD1, SRA1, SRXX2, SRXY10",SRY-box transcription factor 9,"transcription factor SOX-9|SRY (sex determining region Y)-box9|SRY (sex-determining region Y)-box 9 protein|SRY-box 9|SRY-related HMG-box, gene 9",17q24.3,17,NC_000017.11,72121020,72126416,plus,3,608160
9606,Homo sapiens,9314,0,live,KLF4,"EZF, GKLF",Kruppel like factor 4,Krueppel-like factor 4|Kruppel-like factor 4 (gut)|endothelial Kruppel-like zinc finger protein|epithelial zinc finger protein EZF|gut Kruppel-like factor|gut-enriched krueppel-like factor,9q31.2,9,NC_000009.12,107484852,107489769,minus,4,602253
9606,Homo sapiens,4087,0,live,SMAD2,"JV18, JV18-1, MADH2, MADR2, hMAD-2, hSMAD2",SMAD family member 2,"mothers against decapentaplegic homolog 2|MAD homolog 2|SMAD, mothers against DPP homolog 2|Sma- and Mad-related protein 2|mother against DPP homolog 2",18q21.1,18,NC_000018.10,47808957,47931188,minus,18,601366
9606,Homo sapiens,10855,0,live,HPSE,"HPA, HPA1, HPR11, HSE1, HPSE",heparanase,heparanase|endo-glucoronidase|heparanase-1,4q21.23,4,NC_000004.12,83292461,83335153,minus,13,604724
9606,Homo sapiens,2625,0,live,GATA3,"HDR, HDRS",GATA binding protein 3,trans-acting T-cell-specific transcription factor GATA-3|GATA-binding factor 3,10p14,10,NC_000010.11,8045420,8075198,plus,8,131320
9606,Homo sapiens,100124700,0,live,HOTAIR,"HOXAS, HOXC-AS4, HOXC11-AS1, NCRNA00072",HOX transcript antisense RNA,HOX transcript antisense RNA (non-protein coding)|HOXC cluster antisense RNA 4 (non-protein coding)|hox transcript antisense intergenic RNA,12q13.13,12,NC_000012.12,53962308,53974956,minus,7,611400
9606,Homo sapiens,5478,0,live,PPIA,"CYPA, CYPH, HEL-S-69p",peptidylprolyl isomerase A,peptidyl-prolyl cis-trans isomerase A|PPIase A|T cell cyclophilin|cyclosporin A-binding protein|epididymis secretory sperm binding protein Li 69p|peptidylprolyl isomerase A (cyclophilin A)|rotamase A,7p13,7,NC_000007.14,44795960,44803117,plus,5,123840
9606,Homo sapiens,216,0,live,ALDH1A1,"ALDC, ALDH-E1, ALDH1, ALDH11, HEL-9, HEL-S-53e, HEL12, PUMB1, RALDH1",aldehyde dehydrogenase 1 family member A1,"retinal dehydrogenase 1|ALDH class 1|ALHDII|RALDH 1|acetaldehyde dehydrogenase 1|aldehyde dehydrogenase 1, soluble|aldehyde dehydrogenase, liver cytosolic|epididymis luminal protein 12|epididymis luminal protein 9|epididymis secretory sperm binding protein Li 53e|retinaldehyde dehydrogenase 1",9q21.13,9,NC_000009.12,72900671,72953053,minus,13,100640
9606,Homo sapiens,155,0,live,ADRB3,BETA3AR,adrenoceptor beta 3,"beta-3 adrenergic receptor|adrenergic, beta-3-, receptor|beta-3 adrenoceptor|beta-3 adrenoreceptor",8p11.23,8,NC_000008.11,37962990,37966599,minus,2,109691
9606,Homo sapiens,1977,0,live,EIF4E,"AUTS19, CBP1, EIF4EL1, EIF4F, eIF-4E, EIF4E",eukaryotic translation initiation factor 4E,eukaryotic translation initiation factor 4E|eIF-4F 25 kDa subunit|eukaryotic translation initiation factor 4E-like 1|mRNA cap-binding protein,4q23,4,NC_000004.12,98871684,98930637,minus,9,133440
9606,Homo sapiens,4072,0,live,EPCAM,"DIAR5, EGP-2, EGP314, EGP40, ESA, HNPCC8, KS1/4, KSA, M4S1, MIC18, MK-1, TACSTD1, TROP1",epithelial cell adhesion molecule,"epithelial cell adhesion molecule|adenocarcinoma-associated antigen|cell surface glycoprotein Trop-1|epithelial glycoprotein 314|human epithelial glycoprotein-2|major gastrointestinal tumor-associated protein GA733-2|membrane component, chromosome 4, surface marker (35kD glycoprotein)|trophoblast cell surface antigen 1|tumor-associated calcium signal transducer 1",2p21,2,NC_000002.12,47369311,47387020,plus,9,185535
9606,Homo sapiens,6462,0,live,SHBG,"ABP, SBP, TEBG",sex hormone binding globulin,sex hormone-binding globulin|sex steroid-binding protein|testis-specific androgen-binding protein|testosterone-binding beta-globulin|testosterone-estradiol-binding globulin|testosterone-estrogen-binding globulin,17p13.1,17,NC_000017.11,7614064,7633383,plus,10,182205
9606,Homo sapiens,5176,0,live,SERPINF1,"EPC-1, OI12, OI6, PEDF, PIG35",serpin family F member 1,"pigment epithelium-derived factor|alpha-2 antiplasmin|cell proliferation-inducing gene 35 protein|serine (or cysteine) proteinase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1|serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1|testis tissue sperm-binding protein Li 70n",17p13.3,17,NC_000017.11,1761925,1777574,plus,9,172860
9606,Homo sapiens,6382,0,live,SDC1,"CD138, SDC, SYND1, syndecan",syndecan 1,syndecan-1|CD138 antigen|heparan sulfate proteoglycan fibroblast growth factor receptor|syndecan proteoglycan 1,2p24.1,2,NC_000002.12,20200797,20225433,minus,9,186355
